A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V,apelido,apelido_abreviado,atleta_id,clube_id,clube_nome,entrou_em_campo,foto,jogos_num,media_num,minimo_para_valorizar,nome,pontos_num,posicao_id,preco_num,rodada_id,slug,status_id,temporada,variacao_num
,2.0,,,,3.0,2.0,1.0,,3.0,,,,,,,,,,,Gabriel,Gabriel,78605,280,RBB,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,2.3,,Gabriel Girotto Franco,3.9,4,5.55,2,gabriel,6,2026,0.4
,,,,,1.0,,,1.0,1.0,,,,,,,,,,,Reinaldo,Reinaldo,78850,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,1.4,,Reinaldo Manoel da Silva,2.0,2,12.93,2,reinaldo,6,2026,-1.26
,,,,,,,,,,,,,,,,,,,,Thiago Santos,T. Santos,78855,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,0.0,,Thiago dos Santos,0.0,3,2.14,2,thiago-santos,6,2026,-0.31
,,,,,,,,,,,,,,,,,,,,Dória,Dória,78946,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Matheus Dória Macedo,0.0,3,7.0,2,doria,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Alex Muralha,A. Muralha,79066,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,Alex Roberto Santana Rafael,0.0,1,3.0,2,alex-muralha,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Cano,Cano,79631,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Germán Ezequiel Cano,0.0,5,6.0,2,cano,5,2026,0.0
,1.0,,,,1.0,1.0,,,,,,,,,,,,,,Lucas Silva,L. Silva,79701,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,0.1,,Lucas Silva Borges,0.0,4,6.49,2,lucas-silva,6,2026,-0.94
,,,,,,,,,,,,,,,,,,,,Saúl,Saúl,80061,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Saúl Ñíguez Esclapez,0.0,4,7.0,2,saul,5,2026,0.0
,,,,,,,,,1.0,,,,,,,,,,,Jadson,Jadson,80129,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,0.5,,Jadson Alves dos Santos,0.0,4,5.08,2,jadson,6,2026,0.0
,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,Yago Pikachu,Y. Pikachu,80196,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,1.75,,Glaybson Yago Souza Lisboa,1.4,4,5.99,2,yago-pikachu,7,2026,-0.47
,,,,,4.0,1.0,1.0,4.0,4.0,,1.0,,,,,,,,,Luciano,Luciano,80287,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,10.05,,Luciano da Rocha Neves,4.8,5,18.59,2,luciano,7,2026,-1.5
1.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,Gilberto,Gilberto,80313,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,4.1,,Gilberto Moraes Júnior,3.8,2,7.31,2,gilberto,7,2026,0.04
,,,,,,,,,,,,,,,,,,,,Wendell,Wendell,80570,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Wendell Nascimento Borges,0.0,2,7.0,2,wendell,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,André Luis,A. Luis,81005,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,André Luis Silva de Aguiar,0.0,5,5.0,2,andre-luis,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Jair,Jair,81091,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Jair Rodrigues Júnior,0.0,4,6.0,2,jair,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Lucas Mugni,L. Mugni,81121,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,Lucas Andrés Mugni,0.0,4,7.0,2,lucas-mugni,6,2026,0.0
,,,,,,1.0,,,3.0,,,,,,,,,,,Mayke,Mayke,81150,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,,Mayke Rocha de Oliveira,1.2,2,4.67,2,mayke,6,2026,-0.33
,,,,,,,,,,,,,,,,,,,,Alisson,Alisson,81845,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Alisson Euler de Freitas Castro,0.0,4,6.0,2,alisson,6,2026,0.0
,,,,,6.0,5.0,,1.0,2.0,,,,,,,,,,,Willian Oliveira,W. Oliveira,81952,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,4.65,,Willian Osmar de Oliveira Silva,1.4,4,6.24,2,willian-oliveira,7,2026,-0.62
,,,,,,,,,,,,,,,,,,,,Chico Kim,C. Kim,82407,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,,Francisco Hyun-Sol Kim,0.0,4,4.0,2,chico-kim,6,2026,0.0
1.0,1.0,,,,2.0,3.0,,3.0,3.0,,1.0,,,,,,,,,Zé Rafael,Z. Rafael,82455,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,9.0,,José Rafael Vivian,10.1,4,10.04,2,ze-rafael,7,2026,1.54
,,,,,,,,,,,,,,,,,,,,Otávio,Otávio,82463,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Otávio Henrique Passos Santos,0.0,4,4.0,2,otavio,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Luiz Araújo,L. Araújo,82627,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Luiz de Araújo Guimarães Neto,0.0,5,10.0,2,luiz-araujo,6,2026,0.0
,,,,,5.0,1.0,,,2.0,,,,,,,,,,,Tinga,Tinga,82628,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,4.1,,Guilherme de Jesus da Silva,3.2,2,5.89,2,tinga,7,2026,0.05
,,,8.0,,,,,,,,,,4.0,,,,,,,Marcelo Rangel,M. Rangel,82730,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,3.2,,Marcelo Rangel da Rosa,3.2,1,4.65,2,marcelo-rangel,7,2026,0.26
,,,,,,,,,,,,,,,,,,,,Lucas Ramon,L. Ramon,82775,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Lucas Ramon Batista Silva,0.0,2,7.0,2,lucas-ramon,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Rafael Thyere,R. Thyere,83048,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,2,rafael-thyere,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ygor Vinhas,Y. Vinhas,83074,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Ygor Vinhas Oliveira Lima,0.0,1,3.0,2,ygor-vinhas,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Alan Benítez,A. Benítez,83251,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Alan Max Benítez Domínguez,0.0,2,4.0,2,alan-benitez,6,2026,0.0
,,,,,,,,1.0,3.0,,,,,2.0,,,,,,Gabriel,Gabriel,83257,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,2.1,,Gabriel Barbosa Almeida,2.1,5,8.38,2,gabriel,7,2026,-0.62
,,,,,5.0,1.0,1.0,,3.0,,,,,,,,,,,Yuri Lara,Y. Lara,83263,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,4.95,,Yuri Lima Lara,4.4,4,6.36,2,yuri-lara,6,2026,0.34
,,,,,1.0,,,1.0,1.0,,,,,,,,,,,Patrick,Patrick,83433,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,1.4,,Patrick Bezerra do Nascimento,1.5,4,4.36,2,patrick,6,2026,-0.19
,,,,,,4.0,,,2.0,,,,,,,,,,,Léo Pereira,L. Pereira,83528,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,-0.1,,Leonardo Pereira,-0.3,3,9.24,2,leo-pereira,6,2026,-1.43
,,,,,1.0,,,,,,,,,,,,,,,Neris,Neris,83786,287,VIT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,,Hueglo dos Santos Neris,1.5,3,3.08,2,neris,6,2026,0.08
,,,,,,,,,,,,,,,,,,,,Tiquinho Soares,T. Soares,84042,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Francisco das Chagas Soares dos Santos Meireles,0.0,5,7.0,2,tiquinho-soares,6,2026,0.0
1.0,1.0,,,,2.0,2.0,,,1.0,,,,,2.0,,,,,,Bruno Melo,B. Melo,84339,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,3.35,,Bruno Ferreira Melo,4.6,2,4.72,2,bruno-melo,7,2026,0.71
,,,,,2.0,,,,,,,,,,,,,,,Fernando Sobral,F. Sobral,84428,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,3.0,,Fernando Pereira do Nascimento,3.0,4,5.32,2,fernando-sobral,6,2026,0.32
1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,Lucas Romero,L. Romero,84558,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,3.6,,Lucas Daniel Romero,5.0,4,9.14,2,lucas-romero,7,2026,0.19
,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,Josué,Josué,84626,294,CFC,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,-1.0,,Josué Filipe Soares Pesqueira,0.0,4,4.56,2,josue,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Lucas Evangelista,L. Evangelista,84674,275,PAL,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,,Lucas Evangelista Santana de Oliveira,0.0,4,7.0,2,lucas-evangelista,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Panagiotis,Panagiotis,84708,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Panagiotis Tachtsidis,0.0,4,3.0,2,panagiotis,6,2026,0.0
,,1.0,,,1.0,1.0,,,,,,,,,,,,,,Jorginho,Jorginho,84735,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,-1.8,,Jorge Luiz Frello Filho,0.0,4,11.64,2,jorginho,6,2026,0.0
,1.0,,,,4.0,2.0,,,2.0,,,,,,,,1.0,,,Varela,Varela,84816,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.2,,Guillermo Varela Olivera,-0.3,2,6.86,2,varela,6,2026,-1.22
,,,,,1.0,3.0,,,2.0,,,,,,,,,,,Luan Peres,L. Peres,84847,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,0.8,,Luan Peres Petroni,-0.1,3,4.75,2,luan-peres,7,2026,-0.76
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,Memphis Depay,M. Depay,85048,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,3.7,,Memphis Depay,0.0,5,15.21,2,memphis-depay,7,2026,0.0
,,,,,,,,,,,,,,,,,,,,Cantillo,Cantillo,85315,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,2,cantillo,6,2026,0.0
,,,,,3.0,4.0,,,5.0,,1.0,,,,,,,,,Danielzinho,Danielzinho,85403,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,6.9,,Daniel de Oliveira Sertanejo,6.2,4,8.89,2,danielzinho,7,2026,0.5
,,,,,,,,,,,,,,,,,,,,João Paulo,J. Paulo,85425,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,João Paulo Silva Martins,0.0,1,6.0,2,joao-paulo,6,2026,0.0
,,,,,,1.0,,,,,,,,,,,,1.0,,Léo,Léo,85626,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,4.7,,Leonardo Pinheiro da Conceição,0.0,3,5.74,2,leo,6,2026,0.0
,,,,,1.0,1.0,,,,,,,,,,,,,,Bolasie,Bolasie,86292,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,1.2,,Yannick Bolasie,0.0,5,5.33,2,bolasie,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Victor Luis,V. Luis,86410,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Victor Luis Chuab Zamblauskas,0.0,2,4.0,2,victor-luis,6,2026,0.0
,,,,,,2.0,,,,,,,,,,,,,,Keno,Keno,86485,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,-0.6,,Marcos da Silva França,-0.6,5,4.86,2,keno,6,2026,-1.14
,,,,,,,,,,,,,,,,,,,,Tchê Tchê,T. Tchê,86686,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Danilo das Neves Pinheiro,0.0,4,6.0,2,tche-tche,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Richard,Richard,86711,285,INT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,,Richard Cândido Coelho,0.0,4,4.0,2,richard,6,2026,0.0
,,,,,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,Everton,Everton,86757,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.3,,Everton Sousa Soares,3.4,5,8.29,2,everton,6,2026,-0.2
,,,,,,,,1.0,,,,,,,,,,,,José Welison,J. Welison,86859,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,0.8,,José Welison da Silva - Zé,0.8,4,3.68,2,jose-welison,6,2026,-0.32
,,,,,1.0,,,,,,,,,,,,,,,Luiz Otávio,L. Otávio,86863,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.5,,Luiz Otávio da Silva Santos,0.0,3,3.8,2,luiz-otavio,7,2026,0.0
,,,3.0,,,,,,,,,,3.0,,,,,,,Léo Jardim,L. Jardim,87008,267,VAS,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,0.45,,Leonardo César Jardim,-1.0,1,8.14,2,leo-jardim,7,2026,-1.53
,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,2.0,,Pedro Henrique,P. Henrique,87225,280,RBB,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,5.0,,Pedro Henrique Ribeiro Gonçalves,5.5,3,7.8,2,pedro-henrique,2,2026,0.49
,,,,,,,,1.0,,,,,,,,,,,,Guilherme Arana,G. Arana,87228,266,FLU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,0.8,,Guilherme Antonio Arana Lopes,0.8,2,8.76,2,guilherme-arana,6,2026,-1.24
,,,,,,,,,,,,,,,,,,,,Soteldo,Soteldo,87258,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Yeferson Julio Soteldo Martínez,0.0,5,6.0,2,soteldo,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Kannemann,Kannemann,87342,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Walter Kannemann,0.0,3,5.0,2,kannemann,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Thaciano,Thaciano,87470,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Thaciano Mickael da Silva,0.0,4,6.0,2,thaciano,6,2026,0.0
,,,,,2.0,,,,1.0,,,,,,,,,,,Vitor Bueno,V. Bueno,87552,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,3.5,,Vitor Frezarin Bueno,3.5,4,7.2,2,vitor-bueno,6,2026,0.2
,,,,,,1.0,,1.0,,,,,,,,,,,,Neto Moura,N. Moura,87742,2305,MIR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,0.5,,Antônio Francisco Moura Neto,0.0,4,4.27,2,neto-moura,7,2026,0.0
,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,,Arrascaeta,Arrascaeta,87863,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,4.6,,Giorgian Daniel de Arrascaeta Benedetti,8.4,4,18.96,2,arrascaeta,6,2026,-0.14
,,,,,1.0,,,,,,,,,,,,,,,Balbuena,Balbuena,87887,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,1.5,,Fabián Cornelio Balbuena González,1.5,3,6.47,2,balbuena,6,2026,-0.53
,,,,,,,,,1.0,,,,,,,,,,,Gustavo Scarpa,G. Scarpa,87999,282,CAM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2,0.25,,Gustavo Henrique Furtado Scarpa,0.0,4,7.29,2,gustavo-scarpa,6,2026,-1.07
,,,,,,,,,,,,,,,,,,,1.0,Luís Castro,L. Castro,88037,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,6.56,,Luís Manuel Ribeiro de Castro,8.65,6,10.79,2,luis-castro,7,2026,1.04
,,,,,,,,,,,,,,,,,,,,Jorge,Jorge,88065,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Jorge Marco de Oliveira Moraes,0.0,2,4.0,2,jorge,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Ivan,Ivan,88136,364,REM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,,Ivan Quaresma da Silva,0.0,1,4.0,2,ivan,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Neto Pessoa,N. Pessoa,88293,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Altemir Cordeiro Pessôa Neto,0.0,5,3.0,2,neto-pessoa,5,2026,0.0
,,,,,4.0,,,,4.0,,,,,,,,,,,Junior Alonso,J. Alonso,88312,282,CAM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2,4.0,,Júnior Osmar Ignacio Alonso Mujica,4.5,3,6.53,2,junior-alonso,7,2026,0.39
,,,,,,,,,,,,,,,,,,,,Ayrton Lucas,A. Lucas,88393,262,FLA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,,Ayrton Lucas Dantas de Medeiros,0.0,2,8.0,2,ayrton-lucas,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Walace,Walace,88479,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,Walace Souza Silva,0.0,4,4.0,2,walace,6,2026,0.0
,,,,,2.0,2.0,1.0,,4.0,,,,,2.0,,,,,,Gerson,Gerson,89256,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,2.7,,Gerson Santos da Silva,4.0,4,10.79,2,gerson,7,2026,-0.34
,,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,João Pedro,J. Pedro,89273,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,0.9,,João Pedro Maturano dos Santos,1.4,2,4.07,2,joao-pedro,7,2026,-0.16
4.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,Andreas Pereira,A. Pereira,89274,275,PAL,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,11.6,,Andreas Hugo Hoelgebaum Pereira,16.5,4,17.15,2,andreas-pereira,7,2026,2.53
,,,,,1.0,2.0,,,2.0,,,,,,,,,,,William,William,89275,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,1.9,,Willian de Asevedo Furtado,1.9,2,10.85,2,william,7,2026,-1.15
,,,,,,,,,,,,,,,,,,,,Braithwaite,Braithwaite,89368,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Martin Christensen Braithwaite,0.0,5,13.0,2,braithwaite,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Igor Rabello,I. Rabello,89493,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Igor Rabello da Costa,0.0,3,5.0,2,igor-rabello,6,2026,0.0
,,,,,1.0,,,,,,,,,,,,,,,Thiago Maia,T. Maia,89637,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.5,,Thiago Maia Alencar,1.5,4,5.62,2,thiago-maia,6,2026,-0.38
,,,,,5.0,4.0,,3.0,3.0,,1.0,,,,,,,,,Lucho Acosta,L. Acosta,89837,266,FLU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,9.1,,Luciano Federico Acosta,4.4,4,10.9,2,lucho-acosta,7,2026,-0.48
